Loan_ID,Customer_ID,Loan_Amount,Loan_Type,Credit_Score,Repayment_History,Collateral_Value,Loan_Tenure,Default_Status
L49877,C49877,4066199,Personal,822,80.3280067647639,1429479,75,0
L49878,C49878,3727527,Education,792,95.01476382828199,1347570,31,0
L49879,C49879,2015668,Vehicle,815,85.11972626119065,363655,154,0
L49880,C49880,4348065,Vehicle,523,80.55395739736839,663591,202,0
L49881,C49881,411556,Business,451,72.9580814421001,1549487,261,1
L49882,C49882,650954,Business,501,85.0400412715931,3847454,314,0
L49883,C49883,593526,Personal,815,57.62268713100329,3041356,32,0
L49884,C49884,114333,Personal,338,60.30067733484672,2636600,302,1
L49885,C49885,1445854,Vehicle,640,88.7555098814961,1730262,102,0
L49886,C49886,239306,Vehicle,609,91.75453089159333,3866808,346,0
L49887,C49887,1140870,Education,372,57.28516234001339,1252131,208,1
L49888,C49888,1577152,Vehicle,388,87.45499644988885,2038147,30,0
L49889,C49889,1432082,Vehicle,339,66.42632716673587,2416356,80,1
L49890,C49890,1926938,Vehicle,848,52.57974578781136,238738,132,0
L49891,C49891,3371272,Vehicle,841,70.73752091746626,1395700,309,0
L49892,C49892,4268589,Home,801,72.12147743794098,3095311,297,0
L49893,C49893,201301,Vehicle,845,53.74344529776941,237007,87,0
L49894,C49894,2696853,Home,582,72.07906106265813,2482097,256,1
L49895,C49895,4392686,Business,651,91.34195363072905,3283031,40,0
L49896,C49896,4313445,Personal,316,92.2130907502404,3775213,147,0
L49897,C49897,2524324,Home,703,77.74142861273378,1239979,66,0
L49898,C49898,4228021,Personal,520,79.77682593713439,1118708,139,0
L49899,C49899,3272841,Education,449,73.21890240980058,1561283,66,1
L49900,C49900,819948,Home,646,64.61508544576128,307479,171,0
L49901,C49901,3688381,Education,420,87.88084907187891,736158,347,0
L49902,C49902,208037,Vehicle,479,79.59955472742898,2369742,147,0
L49903,C49903,1030146,Vehicle,553,79.2626251256703,2253514,85,0
L49904,C49904,3776186,Education,383,86.30898980528562,1520014,69,0
L49905,C49905,251699,Personal,712,72.76325655992098,2305481,153,0
L49906,C49906,2467237,Home,836,76.68143416087914,2213406,300,0
L49907,C49907,3556184,Personal,745,77.67768471282793,1215540,17,0
L49908,C49908,1688316,Vehicle,395,81.71539798802584,2018602,46,0
L49909,C49909,3453911,Vehicle,331,86.55415351717704,1171519,125,0
L49910,C49910,3389911,Home,493,68.39662767393222,1500306,325,1
L49911,C49911,4721530,Home,774,69.27611153575046,3642932,100,0
L49912,C49912,273031,Personal,326,81.81754037697021,2127981,161,0
L49913,C49913,4002297,Home,577,68.9290398422509,2809997,55,1
L49914,C49914,1367650,Home,340,64.42744718116532,2418740,36,1
L49915,C49915,346700,Education,573,84.21098237619023,1596599,211,0
L49916,C49916,1895207,Home,751,51.10407250190744,2177906,101,0
L49917,C49917,1801771,Education,589,68.76657821076529,1127654,261,1
L49918,C49918,3232262,Business,617,59.20889989159994,3733369,164,0
L49919,C49919,3772499,Vehicle,781,83.96733815872051,817436,354,0
L49920,C49920,454950,Business,763,57.47985563232598,1440237,311,0
L49921,C49921,641187,Business,770,57.46885828059975,3771942,237,0
L49922,C49922,1109687,Home,425,59.03178933361395,2797556,52,1
L49923,C49923,930539,Personal,301,54.74581620472584,1335400,222,1
L49924,C49924,1535045,Business,774,78.29361917102892,1214018,233,0
L49925,C49925,2064457,Business,583,64.52628316300444,2780694,177,1
L49926,C49926,3457417,Business,483,92.27359495986369,3915438,161,0
L49927,C49927,1724543,Business,305,79.86588707763002,582616,88,0
L49928,C49928,4378808,Home,798,87.15117667148331,3834671,271,0
L49929,C49929,2818586,Vehicle,507,69.9778020507936,533557,227,1
L49930,C49930,3233934,Vehicle,578,51.779135397600776,2217060,263,1
L49931,C49931,3210670,Personal,753,82.6755447524207,3777976,309,0
L49932,C49932,3717432,Education,682,71.74269897489421,2401708,335,0
L49933,C49933,1776972,Personal,682,80.84034431441566,1124993,145,0
L49934,C49934,155992,Business,670,50.29863357213987,3349290,75,0
L49935,C49935,368351,Business,782,56.10645454911666,718465,180,0
L49936,C49936,3334609,Personal,792,98.53577932032877,2764224,355,0
L49937,C49937,637811,Business,302,85.86497220199422,2793503,231,0
L49938,C49938,285112,Business,546,55.526123265762806,1054118,182,1
L49939,C49939,4945430,Vehicle,444,82.4533436695989,1422466,339,0
L49940,C49940,1654524,Education,791,69.09514904607849,3092678,357,0
L49941,C49941,3045804,Personal,530,98.98398076953717,2727391,167,0
L49942,C49942,3853371,Education,837,78.52402033337539,2554360,13,0
L49943,C49943,4612304,Home,591,87.15730418610515,1924821,250,0
L49944,C49944,160520,Education,600,91.32738604650666,1637185,337,0
L49945,C49945,860950,Personal,346,61.38799372962702,2856015,291,1
L49946,C49946,987666,Personal,796,98.56154151506306,68588,296,0
L49947,C49947,75443,Education,420,52.63504819473896,3240825,145,1
L49948,C49948,4376758,Education,421,79.14284968077598,2239923,173,0
L49949,C49949,568168,Education,799,94.20404551912264,1716902,112,0
L49950,C49950,536190,Business,404,54.794372393936605,3536352,350,1
L49951,C49951,2615079,Home,712,64.05831321849045,3743086,283,0
L49952,C49952,4279598,Business,821,85.84648238611635,234456,203,0
L49953,C49953,1932788,Business,807,91.53626413572725,3238393,117,0
L49954,C49954,4758810,Education,397,55.007351086112735,1068057,141,1
L49955,C49955,3386304,Education,398,94.6379875330326,3629967,113,0
L49956,C49956,4071899,Home,713,92.43084515177053,2904017,280,0
L49957,C49957,3227757,Vehicle,482,59.65613685069779,2579924,90,1
L49958,C49958,1838361,Home,701,66.67200387504809,1206426,91,0
L49959,C49959,356918,Education,843,65.12389595197466,3625896,237,0
L49960,C49960,729502,Home,735,50.64023119403222,3610298,174,0
L49961,C49961,3689935,Home,405,76.83047157224155,3172999,283,0
L49962,C49962,4050852,Vehicle,684,69.77327646634771,3637204,320,0
L49963,C49963,864353,Personal,456,91.49622000290645,3426115,264,0
L49964,C49964,4124271,Vehicle,382,66.64448188166506,412477,61,1
L49965,C49965,3531852,Business,361,82.31349276327326,685690,152,0
L49966,C49966,1755565,Home,534,58.818727219822236,1598389,250,1
L49967,C49967,3089008,Education,785,84.63129414952981,2307884,243,0
L49968,C49968,3178253,Home,848,89.4180228282261,943968,93,0
L49969,C49969,1854949,Personal,573,70.43806847837922,525250,131,1
L49970,C49970,4554940,Personal,584,91.3281523973427,3068772,72,0
L49971,C49971,4879852,Vehicle,426,89.99706213585907,2696053,143,0
L49972,C49972,4003367,Education,350,76.83277277785994,2980938,220,0
L49973,C49973,3094785,Personal,371,53.34754905310984,2045754,108,1
L49974,C49974,1430299,Business,620,51.58748568821975,720002,227,0
L49975,C49975,2313651,Education,622,84.7655254160743,870703,103,0
L49976,C49976,4708297,Business,451,74.46009203371754,669408,345,1
L49977,C49977,3958562,Personal,763,97.43857988260496,3228636,253,0
L49978,C49978,4175190,Home,787,67.68287752901345,1683787,233,0
L49979,C49979,3128155,Home,711,75.1653965968123,3254120,54,0
L49980,C49980,2806617,Personal,584,69.9427746055265,2116652,195,1
L49981,C49981,160748,Business,500,97.34242639889906,3979124,293,0
L49982,C49982,1723940,Business,608,80.60859618426167,1131534,238,0
L49983,C49983,947164,Personal,623,73.4953699569637,3202612,324,0
L49984,C49984,2216742,Home,490,81.58940924774113,1173146,199,0
L49985,C49985,2108878,Personal,548,64.68386049326126,1597817,138,1
L49986,C49986,1712661,Personal,489,51.62882423855992,984551,274,1
L49987,C49987,4264686,Education,302,82.09543086866474,3928051,167,0
L49988,C49988,3216898,Education,828,60.941015375704055,779033,190,0
L49989,C49989,3488167,Vehicle,576,87.81657802557562,2234145,98,0
L49990,C49990,4996362,Home,306,51.77386106699522,358703,139,1
L49991,C49991,3190874,Vehicle,834,57.147247920015175,982491,307,0
L49992,C49992,2708979,Home,815,92.15819287202628,397939,97,0
L49993,C49993,954952,Personal,710,88.11134416277594,1477118,119,0
L49994,C49994,1566452,Vehicle,337,63.64177243893913,690790,24,1
L49995,C49995,586325,Vehicle,386,81.38462790691422,3049278,26,0
L49996,C49996,3834333,Personal,483,64.31853703543834,1565600,114,1
L49997,C49997,2613164,Education,538,65.07549947712428,3894070,349,1
L49998,C49998,1007056,Vehicle,377,54.56954390927809,386606,263,1
L49999,C49999,1859543,Education,383,64.21048349050065,2161740,331,1
L50000,C50000,1959803,Personal,811,67.36534171852766,334230,275,0
L50001,C50001,3485386,Business,330,89.18841417986702,137126,313,0
L50002,C50002,3206310,Education,708,85.33630404456531,1425675,44,0
L50003,C50003,2268394,Personal,418,60.35852259447375,1714855,132,1
L50004,C50004,1060422,Education,651,57.603341259518935,764217,15,0
L50005,C50005,1340747,Vehicle,822,89.75916702326066,954361,326,0
L50006,C50006,3679287,Education,367,83.69884493416518,1419427,208,0
L50007,C50007,4916851,Vehicle,420,60.84915087954519,985902,195,1
L50008,C50008,3318841,Education,496,94.64449024215402,558978,289,0
L50009,C50009,3193981,Education,729,68.022515002581,610542,44,0
L50010,C50010,2972748,Home,828,50.478347833458976,1511241,325,0
L50011,C50011,3648643,Vehicle,466,91.75357334080005,3615051,153,0
L50012,C50012,3800681,Home,569,72.39696328564368,1597038,193,1
L50013,C50013,3141234,Home,846,94.73076212911886,1235189,128,0
L50014,C50014,2214411,Personal,645,73.02838012143219,445351,231,0
L50015,C50015,1542090,Home,590,69.53493430685089,3988211,193,1
L50016,C50016,1729491,Vehicle,798,72.4064482314646,2908739,298,0
L50017,C50017,4675883,Home,549,77.77889112454939,1185429,122,0
L50018,C50018,256417,Business,588,91.59003489124954,1959331,150,0
L50019,C50019,574557,Home,685,67.95709614615332,3843421,124,0
L50020,C50020,128901,Business,812,95.85840866425889,735384,43,0
L50021,C50021,1417452,Home,565,54.23891513578153,2583080,262,1
L50022,C50022,2130353,Home,492,70.56526626539232,150088,241,1
L50023,C50023,4562615,Business,731,77.06791087273669,3997532,49,0
L50024,C50024,3291732,Education,757,68.97401858860736,1587419,38,0
L50025,C50025,2038100,Personal,359,78.15277844284506,2909508,39,0
L50026,C50026,4644292,Business,646,66.52587904427239,1067718,209,0
L50027,C50027,4165135,Business,332,62.7657362122668,891235,29,1
L50028,C50028,2386703,Home,464,88.95115728263218,475513,155,0
L50029,C50029,1006330,Business,426,84.06497548747109,2422501,107,0
L50030,C50030,382202,Education,661,96.6832862394058,3453138,150,0
L50031,C50031,2752553,Home,458,71.36312355045372,2379001,202,1
L50032,C50032,2715190,Business,779,73.95766480332018,1795054,31,0
L50033,C50033,3735188,Vehicle,334,95.69152965747905,1631045,308,0
L50034,C50034,2708694,Personal,428,60.42304398260879,596224,180,1
L50035,C50035,3585963,Vehicle,511,79.21699524057155,1789918,205,0
L50036,C50036,4847865,Vehicle,580,78.854437811108,1736452,30,0
L50037,C50037,2205268,Personal,668,52.93358632418913,412166,159,0
L50038,C50038,2894975,Vehicle,525,98.95175305870958,3357634,161,0
L50039,C50039,852529,Personal,545,64.95810603669636,377378,45,1
L50040,C50040,4047019,Personal,628,83.25465714968948,429805,305,0
L50041,C50041,1150974,Vehicle,748,77.72095256518091,3251680,213,0
L50042,C50042,2496727,Personal,430,87.04683916344128,2512982,348,0
L50043,C50043,3576036,Education,636,60.974806550396316,1848427,196,0
L50044,C50044,2829765,Personal,765,92.88681468561815,1049665,97,0
L50045,C50045,1488968,Education,625,92.79565046849902,2821599,24,0
L50046,C50046,4347816,Education,761,55.41608606697102,2998177,217,0
L50047,C50047,126652,Vehicle,489,81.37508055211185,3600042,279,0
L50048,C50048,479876,Education,750,90.43358489257199,2037578,158,0
L50049,C50049,4558379,Personal,629,69.8841003392474,2912145,220,0
L50050,C50050,161590,Vehicle,714,99.87428591248866,2594845,177,0
L50051,C50051,1563927,Home,388,54.048976085807894,3653239,77,1
L50052,C50052,2403566,Home,651,57.88680087098303,2164551,72,0
L50053,C50053,4660558,Home,832,97.25156483876154,1706622,209,0
L50054,C50054,4978422,Education,698,54.757496219184254,1241664,92,0
L50055,C50055,2666632,Personal,424,50.929848877051505,713374,180,1
L50056,C50056,568514,Vehicle,557,86.70151805253636,265674,178,0
L50057,C50057,4738674,Vehicle,734,86.8348685505056,1148819,260,0
L50058,C50058,4790599,Vehicle,533,72.16615072349084,2650485,237,1
L50059,C50059,1506422,Education,594,99.84016310383637,3233985,105,0
L50060,C50060,3230217,Personal,508,82.8943532352705,707177,156,0
L50061,C50061,2624314,Business,425,80.48747954667728,1989054,68,0
L50062,C50062,3767084,Education,690,58.42889371959396,2793364,78,0
L50063,C50063,2263026,Home,578,68.16787889228794,1181394,342,1
L50064,C50064,1902542,Personal,549,80.32252074684915,790470,209,0
L50065,C50065,2928266,Education,844,57.829372741113694,3190188,197,0
L50066,C50066,3753139,Vehicle,304,71.64610421589848,1093151,226,1
L50067,C50067,300878,Business,473,93.17266949128359,2999853,84,0
L50068,C50068,1466567,Home,307,72.17100140289162,3941087,13,1
L50069,C50069,2536142,Education,521,63.06325080753312,266188,68,1
L50070,C50070,3889125,Education,734,92.32469597681342,1474484,25,0
L50071,C50071,1776699,Business,744,97.16671255696403,1687085,148,0
L50072,C50072,3134126,Education,790,81.04452178298317,214798,212,0
L50073,C50073,894967,Vehicle,362,50.52527634349493,2206307,159,1
L50074,C50074,3742014,Education,457,52.259728461831834,1602313,260,1
L50075,C50075,2928875,Personal,698,89.88410041753025,876845,235,0
L50076,C50076,581373,Personal,423,99.53902448698798,3031240,342,0
L50077,C50077,373652,Business,541,72.24271824524757,3688687,119,1
L50078,C50078,490016,Vehicle,803,50.72290492941015,1184105,277,0
L50079,C50079,2015619,Business,454,54.16309498005613,2493647,15,1
L50080,C50080,2229338,Personal,306,75.36514609301724,2701447,188,0
L50081,C50081,3006437,Vehicle,673,69.14034121500106,1757452,66,0
L50082,C50082,4065628,Business,651,90.60594675920598,285453,35,0
L50083,C50083,3491021,Vehicle,676,96.70479620502792,428269,46,0
L50084,C50084,2836915,Personal,523,62.6550297988192,3539175,283,1
L50085,C50085,1025532,Business,300,99.15663293963208,1743437,179,0
L50086,C50086,487834,Education,307,77.89412149174828,1953508,132,0
L50087,C50087,2993300,Personal,527,67.01908708455036,2967988,295,1
L50088,C50088,2867912,Personal,594,65.27192695820861,3765324,124,1
L50089,C50089,2023497,Business,363,61.677506669827864,1699918,134,1
L50090,C50090,2608541,Business,740,66.88907600092234,3463682,179,0
L50091,C50091,842002,Education,391,95.27459890768634,3435507,355,0
L50092,C50092,1661682,Personal,697,70.32723186637156,1323152,42,0
L50093,C50093,2435317,Education,353,74.51078179858327,3216027,22,1
L50094,C50094,1554471,Vehicle,333,70.13745399154662,2409289,224,1
L50095,C50095,3978795,Education,714,84.76904825774464,271501,167,0
L50096,C50096,1934180,Business,691,87.73486053421868,1304493,321,0
L50097,C50097,3404928,Business,843,55.35890091113161,1913703,169,0
L50098,C50098,1192112,Vehicle,510,73.99914651602157,1348717,220,1
L50099,C50099,3688257,Home,731,59.08415168751091,2854289,171,0
L50100,C50100,188851,Home,439,72.58113803498878,2329849,306,1
L50101,C50101,1145945,Business,300,75.36979291701284,2677019,253,0
L50102,C50102,4298743,Vehicle,728,55.57721007694403,2556313,200,0
L50103,C50103,3778441,Vehicle,619,92.56114783752378,1700931,226,0
L50104,C50104,3345832,Home,795,83.03756633359694,1278716,160,0
L50105,C50105,4438524,Business,421,84.77582370481002,3224554,224,0
L50106,C50106,497220,Personal,669,69.96872493599669,3979592,132,0
L50107,C50107,2978963,Personal,747,64.74767557061867,1943019,353,0
L50108,C50108,2775129,Home,421,95.13034160703768,82138,154,0
L50109,C50109,341901,Vehicle,304,55.8785828587935,3575418,266,1
L50110,C50110,3321071,Education,572,76.6112117755278,1813028,172,0
L50111,C50111,2931095,Business,722,94.48637098639404,1321803,86,0
L50112,C50112,1389052,Business,334,74.11677273717781,621900,226,1
L50113,C50113,2340763,Education,809,58.13958594436449,3152585,331,0
L50114,C50114,4558052,Personal,827,86.38664382776477,3988056,242,0
L50115,C50115,3988668,Home,421,60.98352172801173,142070,165,1
L50116,C50116,1012431,Education,819,88.63350650910103,3699986,261,0
L50117,C50117,61933,Home,781,95.79255688327743,2921798,314,0
L50118,C50118,1892544,Vehicle,771,76.32947109609913,1984412,291,0
L50119,C50119,2149369,Vehicle,748,72.52222154615185,2617971,129,0
L50120,C50120,2622434,Business,404,77.87845616061595,305841,121,0
L50121,C50121,4721366,Personal,501,73.81554714009005,2202378,104,1
L50122,C50122,1270687,Education,523,84.9291447470482,3712251,339,0
L50123,C50123,1390195,Personal,791,94.34206761635996,3473357,99,0
L50124,C50124,4971795,Business,807,79.59533579835463,1212535,163,0
L50125,C50125,4469025,Home,342,62.17421236066814,1834846,326,1
L50126,C50126,836271,Vehicle,767,61.84455593584735,3530269,256,0
L50127,C50127,3213089,Personal,700,57.61067879945391,3387580,142,0
L50128,C50128,981370,Vehicle,633,61.25362844868174,3131218,200,0
L50129,C50129,678644,Business,567,73.77753179390255,1054469,187,1
L50130,C50130,2728171,Home,814,96.35937571895815,2240931,161,0
L50131,C50131,3254657,Personal,800,57.196928293387444,3451818,148,0
L50132,C50132,2675830,Personal,454,85.3247839549874,3043161,211,0
L50133,C50133,3401681,Home,569,78.20477154081655,2074323,85,0
L50134,C50134,3512308,Vehicle,727,83.62538380617559,2914175,62,0
L50135,C50135,3171764,Personal,546,89.28234919718648,2406261,352,0
L50136,C50136,2800913,Education,353,98.88415686376467,2948341,208,0
L50137,C50137,3041890,Personal,347,83.99890595974719,286283,349,0
